1944480043;38.75178;-9.196795;-0.1605144;0.6763461
1946104042;38.75011;-9.196168;-0.1605034;0.676317
1946104043;38.74982;-9.19492;-0.1604816;0.6763119
1946104044;38.74967;-9.194162;-0.1604684;0.6763093
1946104046;38.74709;-9.196594;-0.1605109;0.6762642
1946104047;38.75023;-9.196118;-0.1605025;0.676319
1946104048;38.74994;-9.194916;-0.1604816;0.6763139
1946104049;38.7472;-9.196578;-0.1605106;0.6762661
1946104051;38.74978;-9.194117;-0.1604676;0.6763113
1946104052;38.74958;-9.196394;-0.1605074;0.6763077
1946104053;38.74723;-9.19657;-0.1605104;0.6762668
1946107782;38.74767;-9.196359;-0.1605067;0.6762744
1946107799;38.7478;-9.196402;-0.1605075;0.6762767
1946107800;38.74828;-9.195589;-0.1604933;0.676285
1946107801;38.74837;-9.196283;-0.1605054;0.6762866
1946107802;38.74698;-9.195315;-0.1604885;0.6762624
1946107803;38.74834;-9.196359;-0.1605067;0.6762862
1946107804;38.74714;-9.196434;-0.1605081;0.6762652
1946107805;38.74694;-9.1952;-0.1604865;0.6762616
1946107806;38.74833;-9.195629;-0.160494;0.6762859
1946107807;38.74712;-9.19649;-0.160509;0.6762648
1946107808;38.74719;-9.196393;-0.1605073;0.676266
1946107809;38.74757;-9.196359;-0.1605067;0.6762726
1946107810;38.74753;-9.19564;-0.1604942;0.6762719
1946111054;38.74699;-9.194814;-0.1604798;0.6762626
1946111064;38.74691;-9.195081;-0.1604844;0.6762611
1946111069;38.74709;-9.195386;-0.1604898;0.6762643
2204405311;38.75451;-9.200545;-0.1605798;0.6763937
2399599722;38.75405;-9.201575;-0.1605978;0.6763858
2399599723;38.75501;-9.202029;-0.1606057;0.6764026
2399604202;38.75239;-9.202384;-0.1606119;0.6763568
2399604204;38.75395;-9.202115;-0.1606072;0.676384
2399604206;38.75646;-9.203133;-0.160625;0.6764278
2399605042;38.75492;-9.20251;-0.1606141;0.6764009
2399612040;38.75666;-9.201941;-0.1606042;0.6764312
2583040231;38.74696;-9.194909;-0.1604814;0.676262
2819514018;38.74817;-9.206947;-0.1606915;0.6762832
2991607861;38.75618;-9.203026;-0.1606231;0.676423
3435730008;38.74993;-9.206319;-0.1606806;0.6763138
3435730009;38.7504;-9.205173;-0.1606606;0.6763222
3435730010;38.75053;-9.205154;-0.1606603;0.6763244
3435730011;38.75066;-9.205188;-0.1606608;0.6763267
3435730013;38.75103;-9.205814;-0.1606718;0.6763331
3435730014;38.75103;-9.205764;-0.1606709;0.6763331
3435730016;38.75106;-9.205731;-0.1606703;0.6763337
3435730017;38.75111;-9.205425;-0.160665;0.6763344
3435730018;38.7511;-9.205733;-0.1606704;0.6763343
3435730019;38.75113;-9.205769;-0.160671;0.6763348
3435730020;38.75115;-9.206322;-0.1606806;0.6763352
3435730021;38.75125;-9.20628;-0.1606799;0.6763369
3435730022;38.75133;-9.206244;-0.1606793;0.6763383
3436405205;38.74584;-9.200531;-0.1605796;0.6762425
3436405212;38.74708;-9.200405;-0.1605774;0.6762641
3436405213;38.74722;-9.203159;-0.1606254;0.6762665
3436405217;38.74732;-9.203115;-0.1606247;0.6762683
3436405226;38.74773;-9.201076;-0.1605891;0.6762756
3436405230;38.74788;-9.200336;-0.1605761;0.676278
3436405231;38.74793;-9.201169;-0.1605907;0.676279
3436405232;38.74796;-9.202857;-0.1606202;0.6762795
3436405233;38.74818;-9.200446;-0.1605781;0.6762832
3436405234;38.74859;-9.200727;-0.160583;0.6762905
3436405235;38.74878;-9.202528;-0.1606144;0.6762937
3436405236;38.74884;-9.202398;-0.1606122;0.6762948
3436405237;38.74887;-9.200867;-0.1605854;0.6762955
3436405238;38.74889;-9.202634;-0.1606163;0.6762958
3436405240;38.74908;-9.202202;-0.1606087;0.676299
3436405241;38.74917;-9.202559;-0.160615;0.6763006
3436405242;38.7493;-9.202823;-0.1606196;0.6763029
3455510549;38.75274;-9.19663;-0.1605115;0.6763629
3455510550;38.75249;-9.196839;-0.1605151;0.6763586
3455510552;38.75253;-9.19694;-0.1605169;0.6763593
3455510553;38.75357;-9.196751;-0.1605136;0.6763774
3455510554;38.75382;-9.197002;-0.160518;0.6763817
3455510555;38.75371;-9.197086;-0.1605194;0.6763798
3455510557;38.75279;-9.196755;-0.1605137;0.6763638
3455510558;38.75224;-9.196396;-0.1605074;0.6763542
3455510562;38.75368;-9.196671;-0.1605122;0.6763793
3455510565;38.75255;-9.19618;-0.1605036;0.6763597
3455510566;38.75188;-9.197976;-0.160535;0.6763479
3455510567;38.75228;-9.198238;-0.1605395;0.6763548
3455510568;38.75325;-9.196988;-0.1605177;0.6763718
3455510569;38.7521;-9.197835;-0.1605325;0.6763517
